,Observation id,Observation date,Total length,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),numfocal,focal_length,Behavioral category 2
3795,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Djocko,Jeu social,Jeu,Yvan,STATE,2037.567,2040.09,2.523,87,1069.0880000000002,Affiliative
3796,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Djocko,0. Debut du scan,5 Proximite,NaN,POINT,2041.585,2041.585,1.0,87,1069.0880000000002,Else
3797,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Djocko,3. peri<...<2m,5 Proximite,"Ulysse,Kabuki,Yvan",POINT,2050.78,2050.78,1.0,87,1069.0880000000002,Else
3798,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Djocko,4. Prox. 2-5 m,5 Proximite,"Eowyn,Yelena,Vladimir",POINT,2066.119,2066.119,1.0,87,1069.0880000000002,Else
3799,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Djocko,Immobile,NaN,NaN,STATE,2120.815,2173.192,52.377,87,1069.0880000000002,Else
3800,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Djocko,2. Espace peripersonnel,5 Proximite,Theoden,POINT,2140.51,2140.51,1.0,87,1069.0880000000002,Else
3801,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Djocko,Jeu social,Jeu,Theoden,STATE,2143.986,2148.423,4.437,87,1069.0880000000002,Affiliative
3802,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Djocko,Non-visible,NaN,NaN,STATE,2173.192,2185.067,11.875,87,1069.0880000000002,Else
3803,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Djocko,Immobile,NaN,NaN,STATE,2185.067,2203.504,18.437,87,1069.0880000000002,Else
3804,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Djocko,0. Debut du scan,5 Proximite,NaN,POINT,2187.674,2187.674,1.0,87,1069.0880000000002,Else
3805,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Djocko,4. Prox. 2-5 m,5 Proximite,"Eowyn,Yelena",POINT,2188.213,2188.213,1.0,87,1069.0880000000002,Else
3806,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Eowyn,Immobile,NaN,NaN,STATE,2212.758,2238.043,25.285,88,926.145,Else
3807,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Eowyn,Forage,NaN,NaN,STATE,2212.959,2237.753,24.794,88,926.145,Else
3808,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Eowyn,0. Debut du scan,5 Proximite,NaN,POINT,2213.539,2213.539,1.0,88,926.145,Else
3809,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Eowyn,4. Prox. 2-5 m,5 Proximite,Yelena,POINT,2216.139,2216.139,1.0,88,926.145,Else
3810,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Eowyn,Se gratte,Cpt autocentré,minishort ventral,POINT,2234.032,2234.032,1.0,88,926.145,Self centered
3811,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Eowyn,Se deplace,NaN,NaN,STATE,2238.043,2241.302,3.259,88,926.145,Self centered
3812,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Eowyn,Immobile,NaN,NaN,STATE,2241.302,2312.321,71.019,88,926.145,Else
3813,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Eowyn,Selfgrooming,Cpt autocentré,queue distale,STATE,2251.062,2255.047,3.985,88,926.145,Self centered
3814,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Eowyn,Se gratte,Cpt autocentré,face et oreilles,POINT,2280.847,2280.847,1.0,88,926.145,Self centered
3815,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Eowyn,Forage,NaN,NaN,STATE,2291.861,2312.768,20.907,88,926.145,Else
3816,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Eowyn,Se deplace,NaN,NaN,STATE,2312.321,2320.472,8.151,88,926.145,Self centered
3817,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Eowyn,Immobile,NaN,NaN,STATE,2320.472,2340.823,20.351,88,926.145,Else
3818,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Eowyn,Se deplace,NaN,NaN,STATE,2340.823,2347.284,6.461,88,926.145,Self centered
3819,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Eowyn,Se gratte,Cpt autocentré,torse,POINT,2342.982,2342.982,1.0,88,926.145,Self centered
3820,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Eowyn,Immobile,NaN,NaN,STATE,2347.284,2386.898,39.614,88,926.145,Else
3821,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Eowyn,Se deplace,NaN,NaN,STATE,2386.898,2388.898,2.0,88,926.145,Self centered
3822,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Eowyn,Immobile,NaN,NaN,STATE,2388.898,2555.794,166.896,88,926.145,Else
3823,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Eowyn,0. Debut du scan,5 Proximite,NaN,POINT,2399.522,2399.522,1.0,88,926.145,Else
3824,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Eowyn,Forage,NaN,NaN,STATE,2417.904,2555.23,137.326,88,926.145,Else
3825,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Eowyn,0. Debut du scan,5 Proximite,NaN,POINT,2529.081,2529.081,1.0,88,926.145,Else
3826,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Eowyn,Se deplace,NaN,NaN,STATE,2555.794,2568.685,12.891,88,926.145,Self centered
3827,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Eowyn,Immobile,NaN,NaN,STATE,2568.685,2587.692,19.007,88,926.145,Else
3828,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Eowyn,Se deplace,NaN,NaN,STATE,2587.692,2590.068,2.376,88,926.145,Self centered
3829,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Eowyn,Immobile,NaN,NaN,STATE,2590.068,2660.719,70.651,88,926.145,Else
3830,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Eowyn,Se deplace,NaN,NaN,STATE,2660.719,2672.859,12.14,88,926.145,Self centered
3831,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Eowyn,Immobile,NaN,NaN,STATE,2672.859,2711.06,38.201,88,926.145,Else
3832,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Eowyn,0. Debut du scan,5 Proximite,NaN,POINT,2681.592,2681.592,1.0,88,926.145,Else
3833,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Eowyn,Se deplace,NaN,NaN,STATE,2711.06,2721.978,10.918,88,926.145,Self centered
3834,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Eowyn,Immobile,NaN,NaN,STATE,2721.978,3140.628,418.65,88,926.145,Else
3835,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Eowyn,Forage,NaN,NaN,STATE,2766.674,2821.985,55.311,88,926.145,Else
3836,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Eowyn,0. Debut du scan,5 Proximite,NaN,POINT,2826.69,2826.69,1.0,88,926.145,Else
3837,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Eowyn,Monte,3 Affiliation,Focal est recepteur|Faramir|Sans copulation,POINT,3079.825,3079.825,1.0,88,926.145,Affiliative
3838,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Eowyn,Grooming,2 Grooming,Focal est recepteur|Faramir,STATE,3095.657,3138.903,43.24599999999964,88,926.145,Affiliative
3839,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Eowyn,0. Debut du scan,5 Proximite,NaN,POINT,3127.26,3127.26,1.0,88,926.145,Else
3840,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Eowyn,1. Contact passif,5 Proximite,Faramir,POINT,3128.611,3128.611,1.0,88,926.145,Else
3841,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Spliff,0. Debut du scan,5 Proximite,NaN,POINT,3175.473,3175.473,1.0,89,956.8800000000001,Else
3842,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Spliff,1. Contact passif,5 Proximite,"Anyanka,Linconnue",POINT,3175.957,3175.957,1.0,89,956.8800000000001,Else
3843,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Spliff,3. peri<...<2m,5 Proximite,"Yelena,Vladimir,Volga",POINT,3182.537,3182.537,1.0,89,956.8800000000001,Else
3844,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Spliff,4. Prox. 2-5 m,5 Proximite,"Kabuki,Arwen",POINT,3191.587,3191.587,1.0,89,956.8800000000001,Else
3845,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Spliff,Immobile,NaN,NaN,STATE,3213.534,4140.132,926.598,89,956.8800000000001,Else
3846,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Spliff,Contact passif,NaN,Linconnue,STATE,3248.573,3298.969,50.396,89,956.8800000000001,Else
3847,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Spliff,Grooming,2 Grooming,Focal est emetteur|Anyanka,STATE,3254.595,3281.13,26.53500000000031,89,956.8800000000001,Affiliative
3848,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Spliff,Etreinte,3 Affiliation,Linconnue,STATE,3302.946,3478.908,175.962,89,956.8800000000001,Affiliative
3849,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Spliff,0. Debut du scan,5 Proximite,NaN,POINT,3375.19,3375.19,1.0,89,956.8800000000001,Else
3850,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Spliff,1. Contact passif,5 Proximite,"Anyanka,Linconnue",POINT,3375.458,3375.458,1.0,89,956.8800000000001,Else
3851,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Spliff,3. peri<...<2m,5 Proximite,"Ulysse,Kabuki,Yelena",POINT,3379.316,3379.316,1.0,89,956.8800000000001,Else
3852,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Spliff,4. Prox. 2-5 m,5 Proximite,"Vladimir,Yvan,Arwen,Quinoa",POINT,3405.528,3405.528,1.0,89,956.8800000000001,Else
3853,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Spliff,Etreinte,3 Affiliation,"Linconnue,Anyanka",STATE,3480.455,4140.815,660.36,89,956.8800000000001,Affiliative
3854,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Spliff,0. Debut du scan,5 Proximite,NaN,POINT,3525.613,3525.613,1.0,89,956.8800000000001,Else
3855,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Spliff,1. Contact passif,5 Proximite,"Anyanka,Linconnue",POINT,3526.14,3526.14,1.0,89,956.8800000000001,Else
3856,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Spliff,3. peri<...<2m,5 Proximite,"Ulysse,Kabuki,Yelena,Yvan",POINT,3527.821,3527.821,1.0,89,956.8800000000001,Else
3857,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Spliff,4. Prox. 2-5 m,5 Proximite,"Quinoa,Djocko,Arwen,Boromir",POINT,3540.983,3540.983,1.0,89,956.8800000000001,Else
3858,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Spliff,Grooming,2 Grooming,Focal est recepteur|Linconnue,STATE,3639.789,3784.589,144.79999999999973,89,956.8800000000001,Affiliative
3859,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Spliff,0. Debut du scan,5 Proximite,NaN,POINT,3674.098,3674.098,1.0,89,956.8800000000001,Else
3860,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Spliff,1. Contact passif,5 Proximite,"Anyanka,Linconnue",POINT,3674.717,3674.717,1.0,89,956.8800000000001,Else
3861,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Spliff,3. peri<...<2m,5 Proximite,"Ulysse,Quinoa",POINT,3676.138,3676.138,1.0,89,956.8800000000001,Else
3862,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Spliff,4. Prox. 2-5 m,5 Proximite,"Arwen,Kabuki,Djocko,Boromir",POINT,3683.643,3683.643,1.0,89,956.8800000000001,Else
3863,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Spliff,Sniff,3 Affiliation,None|None|None,POINT,3782.597,3782.597,1.0,89,956.8800000000001,Affiliative
3864,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Spliff,0. Debut du scan,5 Proximite,NaN,POINT,3825.743,3825.743,1.0,89,956.8800000000001,Else
3865,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Spliff,1. Contact passif,5 Proximite,"Anyanka,Linconnue",POINT,3826.736,3826.736,1.0,89,956.8800000000001,Else
3866,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Spliff,3. peri<...<2m,5 Proximite,"Ulysse,Quinoa,Arwen",POINT,3829.983,3829.983,1.0,89,956.8800000000001,Else
3867,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Spliff,4. Prox. 2-5 m,5 Proximite,"Kabuki,Natasha",POINT,3832.814,3832.814,1.0,89,956.8800000000001,Else
3868,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Spliff,Se gratte,Cpt autocentré,dos et nuque,POINT,3896.07,3896.07,1.0,89,956.8800000000001,Self centered
3869,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Spliff,Grooming,2 Grooming,Focal est recepteur|Linconnue,STATE,3902.049,3950.726,48.677000000000135,89,956.8800000000001,Affiliative
3870,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Spliff,0. Debut du scan,5 Proximite,NaN,POINT,3973.982,3973.982,1.0,89,956.8800000000001,Else
3871,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Spliff,1. Contact passif,5 Proximite,"Anyanka,Linconnue",POINT,3974.339,3974.339,1.0,89,956.8800000000001,Else
3872,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Spliff,2. Espace peripersonnel,5 Proximite,None,POINT,3975.879,3975.879,1.0,89,956.8800000000001,Else
3873,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Spliff,3. peri<...<2m,5 Proximite,"Quinoa,Arwen",POINT,3979.03,3979.03,1.0,89,956.8800000000001,Else
3874,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Spliff,4. Prox. 2-5 m,5 Proximite,Yelena,POINT,3987.318,3987.318,1.0,89,956.8800000000001,Else
3875,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Spliff,Grooming,2 Grooming,Focal est recepteur|Linconnue,STATE,4013.599,4066.096,52.496999999999844,89,956.8800000000001,Affiliative
3876,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Spliff,Secoue le support,1 Agression,NaN,POINT,4065.388,4065.388,1.0,89,956.8800000000001,Aggressive
3877,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Spliff,1. Contact passif,5 Proximite,"Anyanka,Linconnue",POINT,4125.769,4125.769,1.0,89,956.8800000000001,Else
3878,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Spliff,0. Debut du scan,5 Proximite,NaN,POINT,4127.891,4127.891,1.0,89,956.8800000000001,Else
3879,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Spliff,3. peri<...<2m,5 Proximite,"Quinoa,Arwen,Kabuki,Ulysse",POINT,4132.353,4132.353,1.0,89,956.8800000000001,Else
3880,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,Etreinte,3 Affiliation,"Linconnue,Spliff",STATE,4147.861,4215.165,67.304,90,943.3029999999999,Affiliative
3881,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,Immobile,NaN,NaN,STATE,4154.376,4595.87,441.494,90,943.3029999999999,Else
3882,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,0. Debut du scan,5 Proximite,NaN,POINT,4157.059,4157.059,1.0,90,943.3029999999999,Else
3883,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,1. Contact passif,5 Proximite,"Linconnue,Spliff",POINT,4157.629,4157.629,1.0,90,943.3029999999999,Else
3884,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,3. peri<...<2m,5 Proximite,"Quinoa,Arwen,Kabuki,Ulysse",POINT,4163.209,4163.209,1.0,90,943.3029999999999,Else
3885,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,Etreinte,3 Affiliation,Linconnue,STATE,4216.726,4247.139,30.413,90,943.3029999999999,Affiliative
3886,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,Etreinte,3 Affiliation,"Linconnue,Spliff,Natasha",STATE,4248.688,4324.397,75.709,90,943.3029999999999,Affiliative
3887,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,0. Debut du scan,5 Proximite,NaN,POINT,4330.882,4330.882,1.0,90,943.3029999999999,Else
3888,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,1. Contact passif,5 Proximite,"Linconnue,Spliff,Natasha",POINT,4331.797,4331.797,1.0,90,943.3029999999999,Else
3889,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,3. peri<...<2m,5 Proximite,"Quinoa,Arwen,Kabuki,Ulysse,Djocko",POINT,4336.614,4336.614,1.0,90,943.3029999999999,Else
3890,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,4. Prox. 2-5 m,5 Proximite,"Faramir,Theoden",POINT,4343.578,4343.578,1.0,90,943.3029999999999,Else
3891,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,Etreinte,3 Affiliation,Natasha,STATE,4354.308,4376.937,22.629,90,943.3029999999999,Affiliative
3892,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,Forage,NaN,NaN,STATE,4400.15,4596.24,196.09,90,943.3029999999999,Else
3893,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,0. Debut du scan,5 Proximite,NaN,POINT,4477.218,4477.218,1.0,90,943.3029999999999,Else
3894,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,1. Contact passif,5 Proximite,Natasha,POINT,4477.613,4477.613,1.0,90,943.3029999999999,Else
3895,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,3. peri<...<2m,5 Proximite,"Quinoa,Arwen,Ulysse,Djocko,Linconnue,Spliff",POINT,4480.604,4480.604,1.0,90,943.3029999999999,Else
3896,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,4. Prox. 2-5 m,5 Proximite,"Yelena,Eowyn",POINT,4506.414,4506.414,1.0,90,943.3029999999999,Else
3897,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,Se deplace,NaN,NaN,STATE,4595.87,4642.387,46.517,90,943.3029999999999,Self centered
3898,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,Jeu social,Jeu,Natasha,STATE,4603.122,4606.861,3.739,90,943.3029999999999,Affiliative
3899,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,Jeu social,Jeu,Yelena,STATE,4619.927,4624.011,4.084,90,943.3029999999999,Affiliative
3900,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,Grooming,2 Grooming,Focal est recepteur|Yelena,STATE,4631.185,4650.078,18.89300000000003,90,943.3029999999999,Affiliative
3901,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,Portage,3 Affiliation,None|None,STATE,4634.893,4636.723,1.83,90,943.3029999999999,Affiliative
3902,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,Se repose sur,3 Affiliation,None|None,STATE,4642.387,4647.288,4.901,90,943.3029999999999,Affiliative
3903,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,Jeu social,Jeu,"Yelena,Yvan",STATE,4651.585,4694.357,42.772,90,943.3029999999999,Affiliative
3904,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,0. Debut du scan,5 Proximite,NaN,POINT,4653.959,4653.959,1.0,90,943.3029999999999,Else
3905,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,1. Contact passif,5 Proximite,"Yvan,Yelena",POINT,4654.445,4654.445,1.0,90,943.3029999999999,Else
3906,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,3. peri<...<2m,5 Proximite,"Djocko,Volga",POINT,4659.691,4659.691,1.0,90,943.3029999999999,Else
3907,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,3. peri<...<2m,5 Proximite,Natasha,POINT,4668.634,4668.634,1.0,90,943.3029999999999,Else
3908,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,4. Prox. 2-5 m,5 Proximite,"Spliff,Linconnue,Boromir,Eowyn,Ulysse",POINT,4674.036,4674.036,1.0,90,943.3029999999999,Else
3909,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,Immobile,NaN,NaN,STATE,4693.303,4715.272,21.969,90,943.3029999999999,Else
3910,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,Forage,NaN,NaN,STATE,4693.572,4728.64,35.068,90,943.3029999999999,Else
3911,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,Se deplace,NaN,NaN,STATE,4715.272,4761.223,45.951,90,943.3029999999999,Self centered
3912,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,Immobile,NaN,NaN,STATE,4761.223,4943.098,181.875,90,943.3029999999999,Else
3913,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,0. Debut du scan,5 Proximite,NaN,POINT,4785.797,4785.797,1.0,90,943.3029999999999,Else
3914,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,1. Contact passif,5 Proximite,Natasha,POINT,4786.024,4786.024,1.0,90,943.3029999999999,Else
3915,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,3. peri<...<2m,5 Proximite,"Volga,Kabuki,Linconnue,Faramir,Spliff,Djocko,Vladimir,Yelena,Yvan,Vega,Boromir",POINT,4789.632,4789.632,1.0,90,943.3029999999999,Else
3916,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,4. Prox. 2-5 m,5 Proximite,Theoden,POINT,4819.677,4819.677,1.0,90,943.3029999999999,Else
3917,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,3. peri<...<2m,5 Proximite,Ulysse,POINT,4838.387,4838.387,1.0,90,943.3029999999999,Else
3918,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,Jeu social,Jeu,"Yelena,Yvan",STATE,4885.589,4887.506,1.917,90,943.3029999999999,Affiliative
3919,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,Jeu social,Jeu,"Yvan,Natasha",STATE,4889.046,4894.722,5.676,90,943.3029999999999,Affiliative
3920,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,Jeu social,Jeu,Natasha,STATE,4895.958,4900.34,4.382,90,943.3029999999999,Affiliative
3921,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,Jeu social,Jeu,"Natasha,Yvan,Djocko",STATE,4915.076,4939.674,24.598,90,943.3029999999999,Affiliative
3922,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,0. Debut du scan,5 Proximite,NaN,POINT,4928.717,4928.717,1.0,90,943.3029999999999,Else
3923,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,1. Contact passif,5 Proximite,"Natasha,Djocko",POINT,4929.139,4929.139,1.0,90,943.3029999999999,Else
3924,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,3. peri<...<2m,5 Proximite,"Ulysse,Kabuki,Yvan",POINT,4932.409,4932.409,1.0,90,943.3029999999999,Else
3925,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,Se deplace,NaN,NaN,STATE,4943.098,4956.536,13.438,90,943.3029999999999,Self centered
3926,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,Immobile,NaN,NaN,STATE,4956.536,5003.349,46.813,90,943.3029999999999,Else
3927,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,Forage,NaN,NaN,STATE,4956.763,5102.536,145.773,90,943.3029999999999,Else
3928,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,Se gratte,Cpt autocentré,mains et pieds,POINT,4993.478,4993.478,1.0,90,943.3029999999999,Self centered
3929,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,Se deplace,NaN,NaN,STATE,5003.349,5052.932,49.583,90,943.3029999999999,Self centered
3930,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,Immobile,NaN,NaN,STATE,5052.932,5103.233,50.301,90,943.3029999999999,Else
3931,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,0. Debut du scan,5 Proximite,NaN,POINT,5070.031,5070.031,1.0,90,943.3029999999999,Else
3932,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,3. peri<...<2m,5 Proximite,"Linconnue,Djocko,Spliff,Ulysse,Yvan,Kabuki",POINT,5072.124,5072.124,1.0,90,943.3029999999999,Else
3933,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Anyanka,4. Prox. 2-5 m,5 Proximite,"Natasha,Yelena",POINT,5091.164,5091.164,1.0,90,943.3029999999999,Else
3934,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Kabuki,0. Debut du scan,5 Proximite,NaN,POINT,5139.942,5139.942,1.0,91,911.7489999999998,Else
3935,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Kabuki,3. peri<...<2m,5 Proximite,"Arwen,Natasha,Quinoa,Eowyn,Yelena",POINT,5141.329,5141.329,1.0,91,911.7489999999998,Else
3936,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Kabuki,4. Prox. 2-5 m,5 Proximite,"Ulysse,Linconnue,Yvan,Spliff,Anyanka",POINT,5162.382,5162.382,1.0,91,911.7489999999998,Else
3937,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Kabuki,Immobile,NaN,NaN,STATE,5176.114,5192.225,16.111,91,911.7489999999998,Else
3938,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Kabuki,Se deplace,NaN,NaN,STATE,5192.225,5210.428,18.203,91,911.7489999999998,Self centered
3939,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Kabuki,Non-visible,NaN,NaN,STATE,5210.428,5233.525,23.096999999999753,91,911.7489999999998,Else
3940,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Kabuki,Se deplace,NaN,NaN,STATE,5233.525,5246.142,12.617,91,911.7489999999998,Self centered
3941,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Kabuki,Immobile,NaN,NaN,STATE,5246.142,5337.525,91.383,91,911.7489999999998,Else
3942,2403 pm screen9 inverse,2021-03-24 14:01:18,7145.86,Kabuki,Se repose sur,3 Affiliation,Focal est recepteur|Yvan,STATE,5296.503,5333.484,36.981,91,911.7489999999998,Affiliative
